year,team,player
2022,阪神,ケラー
2022,阪神,守屋　功輝
2022,阪神,アルカンタラ
2022,阪神,遠藤　成
2022,阪神,島本　浩也
2022,阪神,桐敷　拓馬
2022,阪神,齋藤　友貴哉
2022,阪神,ガンケル
2022,阪神,青柳　晃洋
2022,阪神,中野　拓夢
2022,阪神,ウィルカーソン
2022,阪神,島田　海吏
2022,阪神,加治屋　蓮
2022,阪神,陽川　尚将
2022,阪神,小林　慶祐
2022,阪神,長坂　拳弥
2022,阪神,前川　右京
2022,阪神,藤田　健斗
2022,阪神,豊田　寛
2022,阪神,植田　海
2022,阪神,板山　祐太郎
2022,阪神,岡留　英貴
2022,阪神,湯浅　京己
2022,阪神,小川　一平
2022,阪神,髙寺　望夢
2022,阪神,中川　勇斗
2022,阪神,石井　大智
2022,阪神,ロドリゲス
2022,阪神,渡邉　雄大
2022,阪神,岩田　将貴
2022,阪神,原口　文仁
2022,阪神,片山　雄哉
2022,阪神,小野寺　暖
2022,阪神,小野　泰己
2022,阪神,望月　惇志
2022,阪神,伊藤　稜
2022,阪神,牧　丈一郎
2022,阪神,川原　陸
2023,DeNA,林　琢真
2023,DeNA,大田　泰示
2023,DeNA,桑原　将志
2023,DeNA,牧　秀悟
2023,DeNA,オースティン
2023,DeNA,松尾　汐恩
2023,DeNA,森　敬斗
2023,DeNA,佐野　恵太
2023,DeNA,神里　和毅
2023,DeNA,大和
2023,DeNA,戸柱　恭孝
2023,DeNA,東　克樹
2023,DeNA,伊勢　大夢
2023,DeNA,石田　健大
2023,DeNA,徳山　壮磨
2023,DeNA,大貫　晋一
2023,DeNA,三嶋　一輝
2023,DeNA,小園　健太
2023,DeNA,山﨑　康晃
2023,DeNA,坂本　裕哉
2023,DeNA,今永　昇太
2023,DeNA,入江　大生
2023,DeNA,藤田　一也
2023,DeNA,吉野　光樹
2023,DeNA,濵口　遥大
2023,DeNA,上茶谷　大河
2023,DeNA,勝又　温史
2023,DeNA,伊藤　光
2023,DeNA,三浦　銀二
2023,DeNA,柴田　竜拓
2023,DeNA,益子　京右
2023,DeNA,粟飯原　龍之介
2023,DeNA,平田　真吾
2023,DeNA,橋本　達弥
2023,DeNA,森下　瑠大
2023,DeNA,楠本　泰史
2023,DeNA,田中　俊太
2023,DeNA,西浦　直亨
2023,DeNA,松本　隆之介
2023,DeNA,櫻井　周斗
2023,DeNA,アンバギー
2023,DeNA,深沢　鳳介
2023,DeNA,小深田　大地
2023,DeNA,ガゼルマン
2023,DeNA,田中　健二朗
2023,DeNA,笠原　祥太郎
2023,DeNA,京山　将弥
2023,DeNA,ウェンデルケン
2023,DeNA,山本　祐大
2023,DeNA,宮﨑　敏郎
2023,DeNA,池谷　蒼大
2023,DeNA,髙田　琢登
2023,DeNA,東妻　純平
2023,DeNA,梶原　昂希
2023,DeNA,平良　拳太郎
2023,DeNA,知野　直人
2023,DeNA,蝦名　達夫
2023,DeNA,エスコバー
2023,DeNA,関根　大気
2023,DeNA,中川　虎大
2023,DeNA,宮國　椋丞
2023,DeNA,上甲　凌大
2023,DeNA,西巻　賢二
2023,DeNA,森原　康平
2023,DeNA,宮城　滝太
2023,DeNA,石川　達也
2023,DeNA,バウアー
2023,DeNA,京田　陽太
2023,DeNA,ソト
2023,DeNA,蓮
2023,DeNA,草野　陽斗
2023,DeNA,加藤　大
2023,DeNA,村川　凪
2023,DeNA,東出　直也
2023,DeNA,大橋　武尊
2023,DeNA,渡辺　明貴
2023,DeNA,マルセリーノ
2023,DeNA,今野　瑠斗
2023,DeNA,ディアス
2023,DeNA,スターリン
2023,オリックス,石岡　諒太
2023,オリックス,渡部　遼人
2023,オリックス,佐藤　一磨
2023,オリックス,福田　周平
2023,オリックス,若月　健矢
2023,オリックス,中田　惟斗
2023,オリックス,安達　了一
2023,オリックス,森　友哉
2023,オリックス,西野　真弘
2023,オリックス,宗　佑磨
2023,オリックス,ゴンザレス
2023,オリックス,野口　智哉
2023,オリックス,大城　滉二
2023,オリックス,川瀬　堅斗
2023,オリックス,山﨑　福也
2023,オリックス,山下　舜平大
2023,オリックス,辻垣　高良
2023,オリックス,宮城　大弥
2023,オリックス,釣　寿生
2023,オリックス,平野　佳寿
2023,オリックス,曽谷　龍平
2023,オリックス,山本　由伸
2023,オリックス,山岡　泰輔
2023,オリックス,近藤　大亮
2023,オリックス,山中　尭之
2023,オリックス,園部　佳太
2023,オリックス,竹安　大知
2023,オリックス,村西　良太
2023,オリックス,シュウィンデル
2023,オリックス,紅林　弘太郎
2023,オリックス,内藤　鵬
2023,オリックス,齋藤　響介
2023,オリックス,元　謙太
2023,オリックス,田嶋　大樹
2023,オリックス,廣岡　大志
2023,オリックス,西濱　勇星
2023,オリックス,太田　椋
2023,オリックス,才木　海翔
2023,オリックス,入山　海斗
2023,オリックス,福永　奨
2023,オリックス,杉澤　龍
2023,オリックス,村上　喬一朗
2023,オリックス,比嘉　幹貴
2023,オリックス,山足　達也
2023,オリックス,石川　亮
2023,オリックス,来田　涼斗
2023,オリックス,池田　陵真
2023,オリックス,セデーニョ
2023,オリックス,佐野　皓大
2023,オリックス,コットン
2023,オリックス,前　佑囲斗
2023,オリックス,頓宮　裕真
2023,オリックス,阿部　翔太
2023,オリックス,本田　仁海
2023,オリックス,日髙　暖己
2023,オリックス,ニックス
2023,オリックス,渡邉　大樹
2023,オリックス,小田　裕也
2023,オリックス,横山　楓
2023,オリックス,宜保　翔
2023,オリックス,黒木　優太
2023,オリックス,Ｔ－岡田
2023,オリックス,小木田　敦也
2023,オリックス,山田　修義
2023,オリックス,ワゲスパック
2023,オリックス,小野　泰己
2023,オリックス,佐野　如一
2023,オリックス,茶野　篤政
2023,オリックス,中川　拓真
2023,オリックス,山﨑　颯一郎
2023,オリックス,大里　昂生
2023,オリックス,漆原　大晟
2023,オリックス,吉田　凌
2023,オリックス,中川　圭太
2023,オリックス,平野　大和
2023,オリックス,東　晃平
2023,オリックス,宇田川　優希
2023,オリックス,杉本　裕太郎
2023,オリックス,中川　颯
2023,オリックス,上野　響平
2023,オリックス,椋木　蓮
2023,オリックス,富山　凌雅
2023,ソフトバンク,川瀬　晃
2023,ソフトバンク,ガルビス
2023,ソフトバンク,風間　球打
2023,ソフトバンク,スチュワート・ジュニア
2023,ソフトバンク,近藤　健介
2023,ソフトバンク,アストゥディーヨ
2023,ソフトバンク,今宮　健太
2023,ソフトバンク,中村　晃
2023,ソフトバンク,牧原　大成
2023,ソフトバンク,柳田　悠岐
2023,ソフトバンク,ホーキンス
2023,ソフトバンク,津森　宥紀
2023,ソフトバンク,嶺井　博希
2023,ソフトバンク,三森　大貴
2023,ソフトバンク,又吉　克樹
2023,ソフトバンク,東浜　巨
2023,ソフトバンク,有原　航平
2023,ソフトバンク,武田　翔太
2023,ソフトバンク,甲斐　拓也
2023,ソフトバンク,甲斐野　央
2023,ソフトバンク,和田　毅
2023,ソフトバンク,牧原　巧汰
2023,ソフトバンク,周東　佑京
2023,ソフトバンク,栗原　陵矢
2023,ソフトバンク,デスパイネ
2023,ソフトバンク,大津　亮介
2023,ソフトバンク,ガンケル
2023,ソフトバンク,高橋　礼
2023,ソフトバンク,石川　柊太
2023,ソフトバンク,佐藤　直樹
2023,ソフトバンク,正木　智也
2023,ソフトバンク,柳町　達
2023,ソフトバンク,増田　珠
2023,ソフトバンク,椎野　新
2023,ソフトバンク,モイネロ
2023,ソフトバンク,イヒネ　イツア
2023,ソフトバンク,生海
2023,ソフトバンク,森　唯斗
2023,ソフトバンク,尾形　崇斗
2023,ソフトバンク,杉山　一樹
2023,ソフトバンク,大関　友久
2023,ソフトバンク,井上　朋也
2023,ソフトバンク,笹川　吉康
2023,ソフトバンク,谷川原　健太
2023,ソフトバンク,川原田　純平
2023,ソフトバンク,髙橋　純平
2023,ソフトバンク,藤井　皓哉
2023,ソフトバンク,松本　晴
2023,ソフトバンク,板東　湧梧
2023,ソフトバンク,上林　誠知
2023,ソフトバンク,リチャード
2023,ソフトバンク,泉　圭輔
2023,ソフトバンク,オスナ
2023,ソフトバンク,野村　大樹
2023,ソフトバンク,田浦　文丸
2023,ソフトバンク,嘉弥真　新也
2023,ソフトバンク,木村　大成
2023,ソフトバンク,水谷　瞬
2023,ソフトバンク,大野　稼頭央
2023,ソフトバンク,ヘルナンデス
2023,ソフトバンク,海野　隆司
2023,ソフトバンク,古川　侑利
2023,ソフトバンク,吉田　賢吾
2023,ソフトバンク,九鬼　隆平
2023,ソフトバンク,松本　裕樹
2023,ソフトバンク,笠谷　俊介
2023,ソフトバンク,木村　光
2023,ソフトバンク,田上　奏大
2023,ソフトバンク,渡邉　陸
2023,ソフトバンク,野村　勇
2023,ソフトバンク,佐藤　宏樹
2023,ソフトバンク,石塚　綜一郎
2023,ソフトバンク,藤野　恵音
2023,ソフトバンク,中道　佑哉
2023,ソフトバンク,桑原　秀侍
2023,ソフトバンク,早　真之介
2023,ソフトバンク,奥村　政稔
2023,ソフトバンク,緒方　理貢
2023,ソフトバンク,伊藤　大将
2023,ソフトバンク,居谷　匠真
2023,ソフトバンク,勝連　大稀
2023,ソフトバンク,舟越　秀虎
2023,ソフトバンク,川村　友斗
2023,ソフトバンク,岡本　直也
2023,ソフトバンク,大城　真乃
2023,ソフトバンク,アルメンタ
2023,ソフトバンク,大竹　風雅
2023,ソフトバンク,中村　亮太
2023,ソフトバンク,重田　倫明
2023,ソフトバンク,井﨑　燦志郎
2023,ソフトバンク,三浦　瑞樹
2023,ソフトバンク,フェリックス
2023,ソフトバンク,中村　宜聖
2023,ソフトバンク,村上　舜
2023,ソフトバンク,シモン
2023,ソフトバンク,田中　怜利　ハモンド
2023,ソフトバンク,ヘラルディーノ
2023,ソフトバンク,加藤　洸稀
2023,ソフトバンク,山崎　琢磨
2023,ソフトバンク,佐久間　拓斗
2023,ソフトバンク,山本　恵大
2023,ソフトバンク,加藤　晴空
2023,ソフトバンク,瀧本　将生
2023,ソフトバンク,三代　祥貴
2023,ソフトバンク,佐藤　琢磨
2023,ソフトバンク,仲田　慶介
2023,ソフトバンク,ロドリゲス
2023,ソフトバンク,小林　珠維
2023,ソフトバンク,赤羽　蓮
2023,ソフトバンク,山下　恭吾
2023,ソフトバンク,内野　海斗
2023,ソフトバンク,岡植　純平
2023,ソフトバンク,佐々木　明都
2023,ソフトバンク,水口　創太
2023,ソフトバンク,宮﨑　颯
2023,ソフトバンク,重松　凱人
2023,ソフトバンク,前田　純
2023,ソフトバンク,佐藤　航太
2023,ソフトバンク,飛田　悠成
2023,ソフトバンク,西尾　歩真
2023,ソフトバンク,盛島　稜大
2023,ソフトバンク,渡邊　佑樹
2023,ソフトバンク,オスーナ
2023,ヤクルト,並木　秀尊
2023,ヤクルト,奥村　展征
2023,ヤクルト,山田　哲人
2023,ヤクルト,丸山　和郁
2023,ヤクルト,川端　慎吾
2023,ヤクルト,元山　飛優
2023,ヤクルト,長岡　秀樹
2023,ヤクルト,塩見　泰隆
2023,ヤクルト,荒木　貴裕
2023,ヤクルト,ケラ
2023,ヤクルト,近藤　弘樹
2023,ヤクルト,石山　泰稚
2023,ヤクルト,オスナ
2023,ヤクルト,高梨　裕稔
2023,ヤクルト,鈴木　裕太
2023,ヤクルト,山下　輝
2023,ヤクルト,沼田　翔平
2023,ヤクルト,原　樹理
2023,ヤクルト,清水　昇
2023,ヤクルト,奥川　恭伸
2023,ヤクルト,下　慎之介
2023,ヤクルト,石川　雅規
2023,ヤクルト,木澤　尚文
2023,ヤクルト,吉村　貢司郎
2023,ヤクルト,松井　聖
2023,ヤクルト,橋本　星哉
2023,ヤクルト,青木　宣親
2023,ヤクルト,星　知弥
2023,ヤクルト,岩田　幸宏
2023,ヤクルト,フェリペ
2023,ヤクルト,サンタナ
2023,ヤクルト,山野　太一
2023,ヤクルト,中村　悠平
2023,ヤクルト,吉田　大喜
2023,ヤクルト,小川　泰弘
2023,ヤクルト,西田　明央
2023,ヤクルト,山崎　晃大朗
2023,ヤクルト,松本　直樹
2023,ヤクルト,内山　壮真
2023,ヤクルト,田口　麗斗
2023,ヤクルト,杉山　晃基
2023,ヤクルト,西村　瑠伊斗
2023,ヤクルト,ロドリゲス
2023,ヤクルト,梅野　雄吾
2023,ヤクルト,宮本　丈
2023,ヤクルト,市川　悠太
2023,ヤクルト,柴田　大地
2023,ヤクルト,澤井　廉
2023,ヤクルト,山本　大貴
2023,ヤクルト,大西　広樹
2023,ヤクルト,小澤　怜史
2023,ヤクルト,太田　賢吾
2023,ヤクルト,高橋　奎二
2023,ヤクルト,金久保　優斗
2023,ヤクルト,成田　翔
2023,ヤクルト,北村　恵吾
2023,ヤクルト,濱田　太貴
2023,ヤクルト,尾仲　祐哉
2023,ヤクルト,長谷川　宙輝
2023,ヤクルト,サイスニード
2023,ヤクルト,村上　宗隆
2023,ヤクルト,坂本　拓己
2023,ヤクルト,古賀　優大
2023,ヤクルト,阪口　皓亮
2023,ヤクルト,小森　航大郎
2023,ヤクルト,武岡　龍世
2023,ヤクルト,久保　拓眞
2023,ヤクルト,竹山　日向
2023,ヤクルト,ピーターズ
2023,ヤクルト,大下　佑馬
2023,ヤクルト,松本　友
2023,ヤクルト,三ツ俣　大樹
2023,ヤクルト,嘉手苅　浩太
2023,ヤクルト,丸山　翔大
2023,ヤクルト,今野　龍太
2023,ヤクルト,赤羽　由紘
2023,ヤクルト,エスピナル
2023,ロッテ,池田　来翔
2023,ロッテ,荻野　貴司
2023,ロッテ,藤原　恭大
2023,ロッテ,松川　虎生
2023,ロッテ,角中　勝也
2023,ロッテ,藤岡　裕大
2023,ロッテ,安田　尚憲
2023,ロッテ,福田　秀平
2023,ロッテ,中村　奨吾
2023,ロッテ,友杉　篤輝
2023,ロッテ,佐々木　千隼
2023,ロッテ,石川　歩
2023,ロッテ,平沢　大河
2023,ロッテ,小島　和哉
2023,ロッテ,美馬　学
2023,ロッテ,種市　篤暉
2023,ロッテ,佐々木　朗希
2023,ロッテ,二木　康太
2023,ロッテ,唐川　侑己
2023,ロッテ,東條　大樹
2023,ロッテ,ポランコ
2023,ロッテ,三木　亮
2023,ロッテ,東妻　勇輔
2023,ロッテ,岡　大海
2023,ロッテ,田村　龍弘
2023,ロッテ,菊地　吏玖
2023,ロッテ,西野　勇士
2023,ロッテ,廣畑　敦也
2023,ロッテ,菅野　剛士
2023,ロッテ,佐藤　都志也
2023,ロッテ,八木　彬
2023,ロッテ,高野　脩汰
2023,ロッテ,田中　晴也
2023,ロッテ,坂本　光士郎
2023,ロッテ,小野　郁
2023,ロッテ,髙部　瑛斗
2023,ロッテ,大下　誠一郎
2023,ロッテ,西村　天裕
2023,ロッテ,カスティーヨ
2023,ロッテ,メルセデス
2023,ロッテ,秋山　正雲
2023,ロッテ,井上　晴哉
2023,ロッテ,植田　将太
2023,ロッテ,岩下　大輝
2023,ロッテ,鈴木　昭汰
2023,ロッテ,中村　稔弥
2023,ロッテ,本前　郁也
2023,ロッテ,石川　慎吾
2023,ロッテ,山口　航輝
2023,ロッテ,益田　直也
2023,ロッテ,江村　直也
2023,ロッテ,澤村　拓一
2023,ロッテ,ペルドモ
2023,ロッテ,中森　俊介
2023,ロッテ,小川　龍成
2023,ロッテ,河村　説人
2023,ロッテ,西川　僚祐
2023,ロッテ,横山　陸人
2023,ロッテ,山本　大斗
2023,ロッテ,森　遼大朗
2023,ロッテ,和田　康士朗
2023,ロッテ,佐藤　奨真
2023,ロッテ,土居　豪人
2023,ロッテ,澤田　圭佑
2023,ロッテ,茶谷　健太
2023,ロッテ,金田　優太
2023,ロッテ,ブロッソー
2023,ロッテ,国吉　佑樹
2023,ロッテ,柿沼　友哉
2023,ロッテ,田中　楓基
2023,ロッテ,土肥　星也
2023,ロッテ,谷川　唯人
2023,ロッテ,速水　将大
2023,ロッテ,古谷　拓郎
2023,ロッテ,永島田　輝斗
2023,ロッテ,村山　亮介
2023,ロッテ,吉川　悠斗
2023,ロッテ,白濱　快起
2023,ロッテ,勝又　琉偉
2023,ロッテ,黒川　凱星
2023,ロッテ,フェリス
2023,ロッテ,アポステル
2023,中日,細川　成也
2023,中日,田中　幹也
2023,中日,高橋　周平
2023,中日,鵜飼　航丞
2023,中日,村松　開人
2023,中日,根尾　昂
2023,中日,大島　洋平
2023,中日,アキーノ
2023,中日,小笠原　慎之介
2023,中日,田島　慎二
2023,中日,橋本　侑樹
2023,中日,谷元　圭介
2023,中日,柳　裕也
2023,中日,梅津　晃大
2023,中日,髙橋　宏斗
2023,中日,涌井　秀章
2023,中日,岡田　俊哉
2023,中日,大野　雄大
2023,中日,福元　悠真
2023,中日,福谷　浩司
2023,中日,石川　昂弥
2023,中日,石森　大誠
2023,中日,大野　奨太
2023,中日,森　博人
2023,中日,三好　大倫
